Area,Aspect Ratio,alpha,a,b
2.830766184532237,1.9969999999999999,143.90800000000002,1.341424072184753,0.6717196155156501
12.78757844703428,1.4069999999999998,66.77600000000001,2.3931298720585095,1.7008741094943212
1.1252400305251489,1.6269999999999998,100.93299999999999,0.7633811416171399,0.46919553879357095
4.908336770900045,5.4170000000000025,176.26600000000002,2.9091871318401905,0.5370476521765164
12.147633616932517,2.6010000000000004,2.11399999999999,3.1713274167602554,1.2192723632296252
56.33612801528877,3.891,175.02100000000002,8.353128768204204,2.1467820015945014
8.852367876553147,5.505,178.902,3.938523599382253,0.7154447955281114
1.5110421791395106,2.197,110.30799999999999,1.0279651365399451,0.46789491877102646
12.961315699594829,1.636,161.33800000000002,2.598012628436017,1.5880272789951206
2.640823273830273,2.9189999999999996,43.68700000000001,1.5664328439354114,0.5366333826431694
3.4500909372881337,3.362,11.127999999999986,1.921494693229407,0.5715332222574083
2.584609822146806,2.144,95.37900000000002,1.3281127603602683,0.6194555785262444
2.2644017664414866,5.941,158.24,2.0693387119216884,0.34831488165657104
24.903024841870604,9.918,2.8279999999999887,8.86672351842717,0.8940031779015094
10.661633093253226,2.161,169.86399999999998,2.7080976073143064,1.253168721570711
49.09598452621088,2.977,170.256,6.820833804102381,2.2911769580458117
11.098411720425467,4.067,10.957000000000008,3.7904656542028885,0.9320053243675653
1.7358250009789955,1.8259999999999998,175.898,1.0044502237616337,0.5500822693108619
1.449771759053012,5.4579999999999975,131.425,1.5870537921506034,0.29077570394844343
1.2931557710679753,2.008,26.842000000000013,0.9091432927451927,0.45276060395676926
1.3200753462484864,4.438,8.040000000000006,1.3655829090257343,0.3077023228989938
7.685161276698244,4.614,6.532999999999987,3.359621498218448,0.7281364322103269
17.733981476327788,3.286,5.263999999999996,4.306872036732255,1.3106731700341616
8.720230586727874,1.8969999999999998,169.39600000000002,2.2946830813302017,1.209637892108699
6.414166688552173,1.96,20.048999999999992,2.0004293615246533,1.0206272252676802
4.658192320621033,3.2,42.418000000000006,2.1782552044416383,0.6807047513880119
2.8272460747955432,4.243,5.516000000000005,1.9540847004578425,0.46054317710531284
10.42347625259087,1.137,11.653999999999996,1.9422788750658517,1.7082487907351378
2.091821210462856,2.235,175.79299999999998,1.2199052730118312,0.5458189140992533
43.38480854327655,1.994,10.569000000000003,5.2475487666352105,2.6316693914920815
8.340359237939996,2.533,179.034,2.5931941731759345,1.0237639846726942
24.6879173200576,1.484,26.275000000000006,3.41494915012762,2.301178672592736
24.686450614047807,2.387,18.845,4.330924364135938,1.8143797084775608
18.23360036883191,2.971,9.127999999999986,4.152528344501124,1.3976870900374028
1.7108338698458432,1.724,15.683999999999997,0.9689416269767585,0.5620311061350107
1.7125342507643018,5.065,137.328,1.661630371079011,0.32806127760691234
16.81367487249726,3.713,9.632000000000005,4.4577823551222915,1.2005877606039028
5.166075235846513,3.071,154.90699999999998,2.247218674553434,0.7317546970216326
4.579618374207444,2.503,166.76,1.9101617005003262,0.7631489015183085
1.0907438419381947,2.081,23.412000000000006,0.8500069733648419,0.40846082333726186
9.747986387854242,4.445,3.4309999999999974,3.7137990717465406,0.8355003535987717
20.25118442759776,1.675,157.57999999999998,3.285925280974086,1.9617464364024393
4.357156480613203,1.2309999999999999,70.463,1.3066391566155682,1.0614452937575698
1.6338200339916222,4.425,176.15700000000004,1.516993813636419,0.34282346070879527
141.59606557900838,4.632,2.206000000000003,14.44890488119483,3.119366338772632
9.453983195619925,2.572,39.535,2.782069395635517,1.081675503746313
2.4676978625564603,5.1320000000000014,10.617999999999995,2.007771938102734,0.3912260206747337
1.013244808926161,1.534,17.646,0.7033879713655864,0.4585319239671358
1.8722722874623736,1.426,36.74799999999999,0.9218692545393878,0.6464721280079859
2.291271689480188,3.138,156.126,1.5128289538211495,0.48209973034453457
2.607084033855476,2.9730000000000003,169.849,1.5707245555691693,0.5283298202385366
1.0190991577201252,1.646,146.679,0.7307152992402738,0.4439339606563025
1.9536978602184856,2.094,17.167,1.1411483397606759,0.5449610027510391
1.6714349872810919,2.886,174.26700000000002,1.2391331380084767,0.42936006167999885
1.1164051783656117,1.65,100.776,0.7657340456580937,0.46408123979278404
4.156440810327858,4.275,177.12899999999996,2.378230384216046,0.5563112009862096
3.940331294128424,1.452,116.707,1.3495057544020217,0.9294116765854145
3.0777882989761607,4.0280000000000005,1.4920000000000044,1.986502732187317,0.4931734687654709
11.18086745965116,2.636,154.575,3.062919030841726,1.1619571437184089
11.988089014779035,2.625,1.902000000000001,3.1649342853952906,1.2056892515791584
2.5284257018537954,1.7469999999999999,53.149,1.1857595041681295,0.6787404145209671
9.675017237060196,6.018,177.93799999999996,4.305038394575483,0.7153603181414894
7.305412810324249,1.7269999999999999,28.53200000000001,2.0039810634211888,1.16038278136722
5.343929080481145,2.903,4.782999999999987,2.222178413804916,0.7654765462641805
4.5817079786159285,2.427,141.264,1.8813675738679725,0.7751823542925309
2.12397062649066,6.343999999999999,158.151,2.0710038392279886,0.32645079432975865
2.7823247989765663,2.323,166.656,1.434344861417834,0.6174536639766828
20.842846854538546,3.1510000000000002,175.965,4.572227000680872,1.4510399875216984
3.863241261906464,1.3630000000000002,52.31100000000001,1.2946396599568446,0.9498456786183744
2.1282792374727637,2.927,175.865,1.4081558670995868,0.4810918575673341
1.6027979124150655,1.8940000000000001,175.728,0.9830020760501014,0.5190084878828413
1.0302002850659142,2.844,28.227000000000004,0.9657188144184251,0.33956357750296245
1.2930384405127249,4.457,7.989999999999995,1.3544160724198435,0.3038851407717845
4.6530913684481225,1.419,22.804000000000002,1.4497297514174416,1.0216559206606355
16.966098034589773,3.344,4.7549999999999955,4.249611064526298,1.2708167058990125
5.127265070007859,1.565,13.327000000000012,1.5981778958423032,1.0211999334455613
1.1857802284855046,2.6910000000000003,155.623,1.0078224187365816,0.37451594899166907
2.5534112245361404,2.205,172.716,1.338719970702925,0.6071292384140249
1.505231665977089,1.87,134.92700000000002,0.946558674842055,0.5061811095412059
2.649475847593476,1.713,16.476,1.2019425988629961,0.7016594272405114
5.20651209043955,2.311,33.04899999999999,1.957034478516292,0.8468344779386812
4.7188423273710365,3.6289999999999996,9.793999999999997,2.3347279416842595,0.6433529737349848
3.315464921759709,4.9639999999999995,7.8770000000000095,2.28882805820584,0.4610854267135052
2.430815752942332,3.891,5.694000000000003,1.7351287271770925,0.4459338800249531
9.637252515913397,1.067,15.893999999999991,1.8091888087795005,1.695584638031397
1.9630705677207256,3.2510000000000003,10.578999999999994,1.4252843098695314,0.4384141217685424
1.0751922112196606,3.014,149.20600000000002,1.0156398729285847,0.3369740786093513
2.2303525761276966,1.5419999999999998,176.594,1.0462946666790327,0.6785309122432119
6.8571124161699455,2.6069999999999998,0.8270000000000124,2.385427457675986,0.9150086143751386
8.276725522044257,2.016,0.5849999999999937,2.3046214732001236,1.1431654132937121
2.292833107485204,2.3930000000000002,173.821,1.321547066524128,0.5522553558395854
13.670857304621984,3.343,172.93,3.8140916711862984,1.1409188367293743
16.534299606040953,2.9939999999999998,2.847999999999999,3.9695736409630196,1.3258428994532465
1.1328689625634438,1.8530000000000002,160.589,0.8174338399288558,0.44114076628648446
1.1469928468222137,2.003,77.27599999999995,0.8551570747756102,0.4269381301925163
1.2647020236848752,2.78,70.862,1.0578925734965756,0.3805368969412143
1.4044586606652292,2.855,178.214,1.1297506508945978,0.3957095099455684
1.4567766766616743,1.9780000000000002,71.06799999999996,0.9577114884387691,0.48418174339674874
3.828612514476252,1.696,153.42000000000002,1.4376682936189467,0.8476817768979639
5.518745023138572,1.386,141.442,1.5603673108813014,1.1258061406069997
3.0055762640740764,1.188,127.69200000000001,1.0660980773730608,0.897388954017728
1.3251844427009059,6.135,5.540000000000006,1.6086831451545396,0.262214041589982
3.158753464443018,1.429,43.46100000000001,1.1986683650059562,0.838816210640977
27.507831284601906,3.12,167.99,5.22673566325459,1.675235789504676
2.9246670807500452,1.881,38.007000000000005,1.3232980723071308,0.703507747106396
5.9431691286684,3.045,6.2379999999999995,2.4000912677966344,0.7882073129052987
8.76655833950412,2.32,158.435,2.544389646746149,1.096719675321616
3.6755359125207727,1.788,16.962999999999994,1.4463358667150286,0.8089126771336849
1.5825882048905222,1.672,107.91,0.9177558521405262,0.5488970407539033
2.579281991951681,1.499,126.251,1.1093671281337694,0.7400714664001129
1.796049660955496,1.422,10.914000000000001,0.9016417894110462,0.6340659559852646
4.981791646490697,1.297,145.322,1.434127724781025,1.1057268502552235
2.1565038972421804,1.758,164.474,1.0985241848640805,0.624871549979568
5.848910142978183,2.286,176.321,2.0630067613771024,0.9024526515210421
2.2902429170089924,1.982,125.05,1.2020365215634239,0.6064765497292754
14.668689844384986,4.439,4.420000000000002,4.552639887807631,1.0256003351672969
6.017918995467428,1.8359999999999999,160.055,1.8753596644103483,1.0214377257136975
13.107272999508348,2.32,20.381,3.1111806469306518,1.3410261409183846
1.1857763502571672,3.347,44.22,1.1239689450983625,0.3358138467578018
1.0258014819723058,1.588,21.275000000000006,0.7200820312452911,0.4534521607338105
3.033404119498976,1.9509999999999998,69.161,1.3725204831160045,0.7034958908846769
1.318818199391439,1.426,105.35900000000001,0.7737083649335461,0.542572485928153
3.3474065621204523,2.1430000000000002,3.807000000000002,1.5110901712525928,0.7051284046908972
3.6198127038531474,1.367,131.181,1.255024982251658,0.9180870389551266
9.938972395505116,1.393,174.601,2.099284813595316,1.5070242739377717
3.6268331784837664,2.336,4.406000000000006,1.6421970698432584,0.7029953209945456
1.9816971624642228,1.335,0.14200000000001012,0.9176653641951196,0.6873897859139473
2.643397438734624,1.349,74.89500000000001,1.0653989659165384,0.7897694335926897
10.82765961395036,1.9980000000000002,155.96699999999998,2.6241587407220672,1.3133927631241575
1.5025878910352701,2.383,5.531000000000006,1.0675962193235735,0.44800512770607365
3.4979602766738926,1.7169999999999999,112.16499999999999,1.382667159717829,0.8052808152113158
1.3337585547449675,3.255,124.82900000000001,1.175544757710549,0.36115046319832533
11.135318076456848,2.9730000000000003,4.7479999999999905,3.2461892241849295,1.0918900854977898
3.6201266414436364,1.3869999999999998,91.861,1.264227333829897,0.9114832976423196
1.479866520500446,1.133,14.174999999999997,0.7305522642637029,0.6447945845222444
3.10979283238276,2.8760000000000003,161.06,1.6872725209873298,0.5866733383127015
24.715667808156127,2.75,178.537,4.651334633110053,1.691394412040019
11.544408345414329,1.148,154.47199999999998,2.053912073056748,1.7891220148577947
2.2178819939249785,3.535,178.209,1.579752277881131,0.4468889046339833
1.0923647632843418,2.255,144.14100000000002,0.8854869763750686,0.39267715138583975
1.0417828295452434,3.197,173.26100000000002,1.0296389887532298,0.32206411909703775
3.821587876159717,1.7790000000000001,13.450000000000003,1.4710755011838177,0.8269114677817974
3.0922487943131487,1.033,21.177999999999997,1.0083526380727057,0.976140017495359
1.8260149519942976,1.5590000000000002,17.522999999999996,0.9519196370438108,0.6105963034277169
9.702698263259583,3.694,174.301,3.377689875755324,0.9143719208866605
25.255866805856083,2.739,177.308,4.692477717608356,1.7132083671443432
3.2985706450618038,1.8869999999999998,47.83700000000002,1.407582661562711,0.7459367575849025
16.960825897750944,1.527,10.834000000000003,2.8712306425631997,1.880308213859332
3.7962461431980086,1.625,179.32600000000002,1.4012929213306529,0.8623341054342479
1.080026739092644,5.234,20.159999999999997,1.3414027016764285,0.2562863396401277
3.1367318536326563,1.9469999999999998,10.334000000000003,1.3942695300385297,0.7161117257516846
3.1230919897473925,1.24,26.327000000000012,1.1102692057287373,0.8953783917167236
3.5347016623593084,5.279,175.29000000000002,2.437122037196206,0.461663579692405
1.0154611698156821,1.5290000000000001,171.171,0.7030083233037769,0.4597830760652563
2.016296829839808,2.049,0.13799999999999102,1.146761955396423,0.5596690851129443
3.018784174049621,7.228,172.208,2.6354220051196964,0.36461289500825905
2.39945274841072,1.7180000000000002,142.179,1.1454938038625526,0.6667600720969455
4.154415677720412,2.536,175.17399999999998,1.8312796211320712,0.7221134152728987
1.7442896038390332,2.0380000000000003,100.793,1.0637423495844225,0.5219540478824447
2.650869070330896,3.657,3.0420000000000016,1.7566356115775077,0.4803488136662586
2.874278242834735,2.452,4.734999999999999,1.4977857704581745,0.6108424838736438
5.233715253993213,1.3980000000000001,116.096,1.5261024680309296,1.0916326666887908
1.0112306352265992,2.193,176.986,0.8401744851702881,0.3831165003056489
1.4228808511371596,1.314,48.355999999999995,0.7714486327015129,0.58709941605899
3.1883260607277597,3.557,169.76100000000002,1.8999770747271234,0.5341515531985166
6.287862813410222,1.665,171.988,1.825507877997893,1.0964011279266626
6.679620922897704,2.951,171.29399999999998,2.504872221839889,0.848821491643473
20.927535708433727,2.61,163.29000000000002,4.169695713081153,1.5975845643989093
2.4296991211222987,3.4130000000000003,172.477,1.6246860671087116,0.47602873340425184
9.109217758660435,1.355,105.919,1.9821442334291366,1.4628370726414293
11.622837449154133,2.3609999999999998,151.268,2.9554875839390258,1.2517948258953944
6.480884086996492,3.075,151.145,2.5186321960568687,0.819067380831502
3.178688706585618,2.36,12.062000000000012,1.5452724599113408,0.6547764660641274
1.4026167801723897,2.541,147.578,1.0651160065618546,0.41917198211800655
3.0717415800698062,1.595,0.48399999999999466,1.2488139620524628,0.7829554621018575
3.3758709954374257,2.8989999999999996,0.7460000000000093,1.7649893633224332,0.6088269621671036
1.1924464569180604,1.44,14.805000000000007,0.7393085920059819,0.5134087444485985
6.115890954523769,2.011,146.964,1.9786134896396488,0.9838953205567621
6.491726348426423,2.428,6.165999999999997,2.2399045245617817,0.9225306938063351
18.53347029688821,1.5919999999999999,137.34199999999998,3.064608265129933,1.925005191664531
2.3557323185588697,1.433,169.813,1.0365998195661283,0.7233774037446813
3.012259970333525,2.378,17.474999999999994,1.5100009275255313,0.6349877744009803
10.133560192875553,2.355,38.633999999999986,2.7561417202840923,1.1703361869571518
2.184476965686706,2.3409999999999997,177.119,1.2758496690913168,0.5450019944858253
91.29174182088316,2.992,165.01,9.32441522745463,3.116448939657296
1.2746246040442386,2.867,147.486,1.0785246086390297,0.3761857721098813
3.4486569182517637,1.868,178.308,1.4319850879954774,0.766587306207429
1.0128183502829038,2.697,168.67699999999996,0.9324623761781412,0.3457405918346834
4.951793282320106,2.126,169.013,1.830576770165804,0.8610426952802466
91.76810401335159,3.074,9.802000000000007,9.475952492621376,3.0826130424923153
2.076176176859228,2.105,29.432000000000002,1.179459996089414,0.5603135373346385
4.162080480041875,2.22,177.772,1.7149710282787847,0.7725094721976506
5.844626192035536,1.619,124.661,1.7355089514085809,1.0719635277384687
2.2931946981822087,1.8719999999999999,106.048,1.1689567696023744,0.6244427188046872
1.1888333379447715,1.476,133.42000000000002,0.7473580728347152,0.5063401577470971
75.66755098480219,1.449,19.634,5.907640993326959,4.077046924311221
1.4161194346693418,1.757,170.14100000000002,0.8899403248751834,0.5065112833666383
1.00321079358441,3.162,0.2849999999999966,1.0048519844054309,0.3177900013932419
3.122242281569992,3.325,171.186,1.8178338609652527,0.5467169506662414
24.5899900321996,2.539,174.626,4.457954077963679,1.7557912871066084
2.8716140039966516,1.7719999999999998,167.095,1.272682152246581,0.7182179188750458
1.0292345196571595,2.705,176.91,0.941381957123138,0.3480155109512525
4.1419360199640405,2.131,158.603,1.6761716138796998,0.786565750295495
4.950609205945469,2.443,3.6439999999999912,1.9620773289037006,0.8031425824411381
9.100392930805688,2.225,166.49099999999999,2.53875121065897,1.141011780071447
17.90974801103366,2.897,24.076000000000008,4.063909696126049,1.4027993428118914
10.267718529852713,1.992,172.59299999999996,2.5515654219863526,1.2809063363385305
5.151888036597302,1.581,171.041,1.6101791795638194,1.0184561540568118
1.6156484319979867,1.483,32.065,0.873311282412468,0.5888815120785353
1.323916846265531,2.0709999999999997,17.24600000000001,0.9342120554614092,0.4510922527578027
1.2193809973994223,8.061,8.600999999999999,1.7688427896767447,0.2194321783496768
50.585344041709874,1.63,174.60700000000003,5.123080969525061,3.1429944598313257
51.6403332690545,1.861,178.09700000000004,5.530861310373428,2.971983509066861
15.669061511839235,1.7009999999999998,149.96,2.9127198344734526,1.712357339490566
3.1298694600831567,2.38,166.272,1.5398437492258352,0.6469931719436283
4.239992293868255,4.813,173.339,2.548681274414036,0.5295410917128686
1.187440146000151,1.4140000000000001,57.644000000000005,0.7310643938401375,0.517018666082134
2.62106114048748,1.8719999999999999,120.47799999999998,1.249731054441338,0.6675913752357575
28.731596341169357,1.6030000000000002,166.60899999999998,3.8288795373400935,2.3885711399501517
2.504949855285439,5.7589999999999995,172.96799999999996,2.1428813305661727,0.37209260818999357
1.7148691739210775,1.591,19.308999999999997,0.9319136012578186,0.5857407927453291
16.670036981162685,1.054,134.907,2.3649047344782756,2.2437426323323297
1.563421169873589,1.39,169.051,0.8317071938785364,0.5983504991931917
4.845766789787191,1.7530000000000001,141.118,1.6443614104734123,0.9380270453356602
1.6540115554548716,2.7489999999999997,176.658,1.203044531249655,0.43762987677324666
1.2480960125367893,1.1,17.924999999999997,0.6610668874378229,0.600969897670748
7.87216126290209,1.5230000000000001,103.556,1.9535386427714596,1.282691163999645
2.94326514804484,1.7990000000000002,16.152,1.2982410559348694,0.721645945489088
3.9619981569013065,1.12,128.231,1.18847817155793,1.0611412246052945
2.0682238987816564,2.517,11.670000000000002,1.2872575494027862,0.5114253275338841
1.0065568848853372,2.477,5.385000000000005,0.8908554245733159,0.35965095864889624
33.22021331831883,1.416,177.86700000000002,3.8695271553024564,2.7327169175864805
1.2907152677220213,1.758,176.95299999999997,0.8498645667853201,0.4834269435638908
1.4764620011096783,1.942,21.867999999999995,0.9553462727551765,0.49193937834973045
2.464377022183856,2.414,155.019,1.3760913721991486,0.5700461359565653
2.4688012651237767,2.131,16.532999999999987,1.2940762124914285,0.6072624178749079
2.048665111103896,1.896,76.29400000000001,1.1119358072391468,0.5864640333539803
18.1076103905008,1.492,172.563,2.932513674728801,1.9654917390943707
1.7357210128608065,1.375,144.392,0.8715982975657356,0.6338896709568986
1.0234258091219006,2.5810000000000004,14.012999999999991,0.9169533645863437,0.35527057907258563
1.590111901286105,2.6830000000000003,150.075,1.1653308507487683,0.4343387442224257
6.3767312955702495,1.735,23.908999999999992,1.8766092889602792,1.081619186720622
1.1447130644158083,4.474,175.563,1.2767955877885835,0.28538122212529804
1.7455626755671616,1.9040000000000001,167.918,1.0285520146986311,0.5402058900728104
1.2074992292946278,1.771,121.88400000000001,0.8250452634333152,0.4658640674383485
4.681240653268552,1.6740000000000002,9.847000000000008,1.5793677819150858,0.9434694037724526
6.0838803524388325,1.9,143.63,1.9181925343476733,1.0095750180777228
3.926359023630513,2.0540000000000003,24.317999999999998,1.602213134426627,0.7800453429535671
6.9434225126550775,1.9080000000000001,93.672,2.0535299697650697,1.0762735690592609
4.207642039708033,8.822000000000003,179.349,3.437383462227456,0.38963766291401664
4.029597544364389,3.031,0.6539999999999964,1.971736465643023,0.6505234132771438
1.0491214187680709,4.856,137.786,1.2734364583329072,0.26223979784450313
7.04966522640466,4.806,168.57999999999998,3.283985219348351,0.683309450551051
1.398064687190912,5.485,179.48299999999998,1.5623452550071573,0.28483960893475974
5.654111104502318,4.172,179.23700000000002,2.740181832665022,0.6568029320865346
2.0894519441793484,1.6980000000000002,23.073999999999998,1.0626985797929307,0.625853109418687
7.435574274305176,1.72,5.344999999999999,2.017653314536506,1.1730542526375034
3.8604243199081894,2.8160000000000003,146.758,1.8601968745563937,0.660581276475992
1.027239023039217,2.391,51.26599999999999,0.8842001948589602,0.36980351102424097
7.257172496759829,2.146,158.31,2.226504849900992,1.0375139095531185
1.9959385553771407,5.038,177.647,1.7890716299205518,0.3551154485749408
3.4897240049233402,1.95,21.661,1.4717630988372354,0.7547503070960182
1.0692809073968337,3.99,1.6749999999999972,1.1653527830183554,0.292068366671267
1.2102482989680463,2.7880000000000003,154.244,1.0363553383162663,0.3717199922224771
2.342780950058894,1.126,93.024,0.9163472922970942,0.8138075420045242
2.200924572845392,1.631,162.447,1.0689431874562685,0.6553912859940334
1.3911071056061501,1.5630000000000002,112.697,0.8319262676361989,0.532262487291234
12.144525655509415,3.815,3.614999999999995,3.840277547196357,1.0066258315062535
2.507989775439408,1.25,32.57899999999999,0.9989481592969607,0.7991585274375685
1.2436652515100997,1.932,144.40800000000002,0.8745414027254651,0.45266118153491985
6.881129725832043,3.0,164.75900000000001,2.5633951820849803,0.8544650606949934
2.9130711197644885,1.3880000000000001,2.942999999999998,1.1344760725416825,0.8173458735891084
6.067783169842046,5.047,13.010000000000005,3.12217140998059,0.6186192609432515
1.5890800928112674,1.416,27.061000000000007,0.846310216957842,0.5976767068911314
6.143769081275432,1.7630000000000001,54.18299999999999,1.8568151109982611,1.0532133357902784
16.240017726482126,2.378,3.1400000000000006,3.5060995116600986,1.4743900385450373
1.2623975787422996,4.064,176.214,1.2779091793736905,0.3144461563419514
1.5922128357805552,6.385,29.789,1.7988960774717035,0.2817378351561008
1.5688724092891533,1.9269999999999998,163.32600000000002,0.9809790524872007,0.5090706032626885
1.4069982377649235,5.07,176.64600000000002,1.5068701158505322,0.29721304060168285
5.3035239033570365,1.649,25.718999999999994,1.6684671361742267,1.0118054191474994
1.7720007803509112,4.955,28.691000000000003,1.6717789303772899,0.33739231692780824
5.130328405173473,2.345,95.74799999999999,1.9569019694344618,0.8344997737460391
2.599483764088413,1.699,153.561,1.1856740304405031,0.6978658213304904
12.451849257133857,1.255,152.119,2.2303029241269168,1.7771338040851927
8.297733388934352,4.81,179.352,3.5643253561731414,0.7410239825723788
1.5340636188534458,2.008,20.959999999999994,0.9902129532374317,0.4931339408552947
24.867701337297586,5.362,2.98299999999999,6.514878037817829,1.215008958936559
1.5831478681936026,3.113,62.04900000000001,1.2524931640590737,0.4023428088850221
2.7814075397181157,2.858,137.24,1.5907007640422688,0.5565782939266161
4.7736137022913585,4.94,9.158999999999992,2.7397578114229413,0.5546068444175994
2.2687776963102837,2.086,42.10299999999998,1.2273775851067754,0.5883881040780323
19.369038348908663,1.7,176.676,3.2374536084648398,1.9043844755675527
1.2039928872685324,1.445,161.236,0.7441679260950584,0.5149951045640543
2.1787938140422285,2.714,62.087999999999994,1.3719492673422689,0.5055082046213224
1.0801087727765968,5.113,10.313999999999993,1.3258570637903988,0.25931098450819456
4.431208604200057,1.314,135.515,1.3613940368195587,1.036068521171658
10.975050423570693,2.65,148.523,3.0426448503972,1.1481678680744152
1.161061907413231,1.454,147.565,0.7330522908742,0.5041625109176066
1.4703102254917468,3.75,118.65599999999998,1.3247843416918017,0.35327582445114714
2.007880498439003,4.74,141.599,1.7405366210690252,0.36720181879093355
3.5595829963541434,1.692,155.546,1.3846015223397903,0.8183224127303725
8.805708098329179,2.8160000000000003,174.115,2.8094643870695206,0.9976791147263921
5.714809063132223,1.354,34.839,1.5694058178795578,1.1590884917869702
2.3957461150324666,1.91,41.161,1.2068745899282056,0.6318715130514165
6.359103823992637,2.742,171.156,2.355899427991557,0.8591901633813117
11.612706172672652,2.049,104.34700000000001,2.7520908197303053,1.3431385162178162
1.2610198256418608,1.1640000000000001,80.178,0.6835377603558979,0.5872317528830737
1.3938711389159428,4.242,2.3970000000000056,1.3718976388637576,0.32340821283916965
2.3573370129316005,3.5439999999999996,148.942,1.6307326171838497,0.4601390003340434
2.273083318726301,2.25,165.232,1.2759216308447767,0.5670762803754563
4.335203476161476,2.9560000000000004,178.09700000000004,2.0196774736917913,0.683246777297629
1.087808936051673,6.121,168.38299999999998,1.455836368799548,0.23784289638940498
3.4914270922792565,1.93,129.354,1.4645533849947083,0.7588359507744603
2.5750090307097198,2.113,171.565,1.3160251543693873,0.6228230735302354
1.187489471904728,1.508,40.932000000000016,0.7549889900381574,0.5006558289377702
1.7948329342258933,1.7790000000000001,8.153999999999996,1.0081497637826407,0.5666946395630358
2.497790665748255,2.258,29.665999999999997,1.3398773684117666,0.5933912171885591
3.992741368113613,2.5140000000000002,163.24200000000002,1.7874886385149782,0.7110137782478035
2.3417306525881894,1.544,116.918,1.072796090139031,0.6948161205563672
9.511846949974267,2.766,115.05,2.89390039027634,1.0462401989430008
18.108196062900873,2.108,2.728999999999999,3.4857638446904673,1.6535881616178687
6.0135213666614105,2.444,166.983,2.1629181929893844,0.8849910773278987
2.7917328216593362,1.4969999999999999,120.55099999999999,1.1533812581305238,0.770461762278239
18.147670601711003,1.8130000000000002,36.432,3.2361929660088733,1.784993362387685
2.227321694908916,4.056,101.13,1.695764387424103,0.4180878667219189
1.5529051065620143,2.036,88.92599999999999,1.0031974268138986,0.4927295809498519
1.833170458046799,4.688,170.696,1.6539420545976313,0.35280333929130364
16.838090654308512,3.8680000000000003,2.0289999999999964,4.553178936072844,1.1771403660994941
2.7104219179618614,2.121,155.46699999999998,1.3527384926848127,0.6377833534581862
4.02955657495997,1.902,179.365,1.5619205854998308,0.8211990460041172
1.1535151530360346,1.335,149.027,0.700127841821783,0.5244403309526464
1.111393371349002,4.524,10.072000000000003,1.265086621093113,0.27963895249626725
5.220297404532222,3.477,176.51299999999998,2.403671044905266,0.6913060238439074
3.5696828991335017,1.515,175.527,1.3120373532651974,0.8660312562806585
5.490888469656213,2.214,5.394999999999996,1.967139609073714,0.8885002751010452
8.442767099588407,1.493,97.496,2.0030757444933363,1.341644838910473
3.9251232752728233,2.202,6.35799999999999,1.65867145803706,0.7532567929323616
1.0465559956899977,1.9280000000000002,179.83200000000002,0.8014193303853073,0.41567392654839586
2.261262864079941,3.241,134.46900000000002,1.5273553990446733,0.4712605365765731
10.22714115273252,3.056,166.64499999999998,3.154124730661268,1.0321088778341845
4.520281913408472,3.1710000000000003,175.999,2.136023100573198,0.6736118261031844
1.8676951923916871,1.93,122.959,1.071165850437871,0.5550082126621093
59.743995158504326,3.8160000000000003,0.23999999999999488,8.51875988658239,2.232379425205029
1.1465042216767358,1.575,141.97899999999998,0.7581465653751078,0.4813628986508621
2.304621726537445,1.4680000000000002,152.517,1.037738471419062,0.7069063156805598
4.662064877257579,2.6719999999999997,6.209999999999994,1.9912805281307338,0.7452397186118016
1.557909240345733,2.079,30.790999999999997,1.0153677959653846,0.48839239825174824
12.636103448520188,6.295,169.19400000000002,5.031871214064346,0.7993441166106983
7.732897561226992,3.622,122.019,2.985866698907228,0.8243696021278928
2.238772050890825,4.481,160.488,1.786970873556644,0.39878841186267444
3.1976831537836343,2.2119999999999997,31.00200000000001,1.5004977186056359,0.6783443574166528
1.9915778937437696,1.49,132.995,0.9718894019891162,0.6522747664356485
1.6196044429484775,4.731,146.688,1.5617302318268604,0.33010573490316225
4.368427406948909,1.89,2.6979999999999933,1.6211325553569738,0.8577420927814676
14.468231959770774,3.005,166.575,3.7201035888168397,1.2379712441986155
1.0895490829586336,1.5730000000000002,143.095,0.7386059888311658,0.46955244045210787
11.818852126624739,3.991,1.2900000000000063,3.8748382396841614,0.9708940715821001
1.071365887891878,1.433,172.749,0.6990642066699405,0.48783266341237996
2.472362958456417,2.537,150.884,1.4129975583626897,0.556956073457899
2.8908873374240205,3.8110000000000004,161.361,1.8726651200164135,0.491384182633538
1.0596632356796245,3.569,166.52800000000002,1.0971910874547655,0.30742255182257366
4.8497807785868465,1.5230000000000001,178.471,1.5333315409031354,1.006783677546379
2.414958887344409,1.994,178.089,1.2380623350247153,0.6208938490595363
1.8637422324251205,1.275,49.583,0.8697072276323419,0.6821233157900721
20.522238233605908,7.178,4.353999999999999,6.847612137741522,0.9539721562749404
4.679248603779744,2.59,6.347000000000008,1.9640973306792895,0.7583387377140114
1.2799016860403172,2.2569999999999997,165.422,0.958912872758742,0.42486170702646975
4.757654706130107,2.9930000000000003,177.93200000000002,2.128996177623173,0.7113251512272545
1.9300721093057944,1.508,80.196,0.9625260715570105,0.6382798883004048
1.790941715488011,1.975,18.244,1.061082959007972,0.5372571944344162
